date,Electricity,PV,Cooling,Heat,Temperature,Dew Point,Humidity,GHI
2018-03-20 19:00:00,25193.07,29.8,6613.64,7.08,76.0,9.0,8.0,0.0
2018-03-20 20:00:00,24929.28,27.685,5986.68,7.08,75.0,10.0,8.0,0.0
2018-03-20 21:00:00,28088.03,29.54,5728.97,7.15,71.0,15.0,12.0,0.0
2018-03-20 22:00:00,28254.74,26.1,5010.51,7.1,70.0,16.0,13.0,0.0
2018-03-20 23:00:00,27243.02,26.13,4536.2,7.24,69.0,17.0,14.0,0.0
2018-03-21 00:00:00,26451.43,26.0,4152.62,7.16,69.0,20.0,15.0,0.0
2018-03-21 01:00:00,26041.24,26.38,3830.38,7.02,63.0,26.0,25.0,0.0
2018-03-21 02:00:00,25286.28,27.59,3584.15,6.94,62.0,25.0,24.0,0.0
2018-03-21 03:00:00,24895.83,28.16,3291.64,7.08,60.0,27.0,28.0,0.0
2018-03-21 04:00:00,24423.79,31.26,3064.19,7.39,59.0,26.0,28.0,0.0
2018-03-21 05:00:00,23341.05,28.15,3584.15,7.765,58.0,26.0,30.0,0.0
2018-03-21 06:00:00,21385.575,22.67,3721.51,7.945,57.0,24.0,28.0,6.0
2018-03-21 07:00:00,21778.87,485.08,3776.81,8.115,57.0,26.0,30.0,155.0
2018-03-21 08:00:00,23013.93,1989.455,4195.91,7.73,61.0,22.0,22.0,371.0
2018-03-21 09:00:00,27432.27,3283.52,5418.15,7.555,66.0,20.0,17.0,435.0
2018-03-21 10:00:00,27716.1,4515.71,6306.21,7.395,70.0,20.0,15.0,563.0
2018-03-21 11:00:00,27290.98,5165.15,6968.96,6.87,73.0,19.0,13.0,662.0
2018-03-21 12:00:00,27741.82,5640.64,7564.142,6.62,78.0,16.0,10.0,734.0
2018-03-21 13:00:00,28038.9,5213.4,7861.0,6.54,80.0,14.0,8.0,635.0
2018-03-21 14:00:00,28133.35,4625.77,8212.62,6.73,82.0,13.0,7.0,610.0
2018-03-21 15:00:00,28092.25,4403.73,8426.82,6.49,81.0,14.0,8.0,511.0
2018-03-21 16:00:00,27917.04,3695.49,8751.91,6.16,81.0,16.0,9.0,394.0
2018-03-21 17:00:00,27058.98,1516.21,8577.73,6.29,83.0,17.0,9.0,121.0
2018-03-21 18:00:00,26322.292,322.38,7982.7,6.23,82.0,18.0,9.0,15.0
2018-03-21 19:00:00,26298.21,61.26,7415.55,6.35,81.0,20.0,10.0,0.0
2018-03-21 20:00:00,25729.278,71.945,6723.031,6.34,79.0,23.0,13.0,0.0
2018-03-21 21:00:00,28156.32,62.78,6194.195,6.41,75.0,24.0,15.0,0.0
2018-03-21 22:00:00,29197.105,58.45,5237.89,6.44,73.0,26.0,17.0,0.0
2018-03-21 23:00:00,27932.89,58.02,4586.49,6.54,71.0,28.0,20.0,0.0
2018-03-22 00:00:00,27103.465,57.83,4353.29,6.56,68.0,24.0,19.0,0.0
2018-03-22 01:00:00,26527.52,58.12,4197.14,6.5,68.0,26.0,21.0,0.0
2018-03-22 02:00:00,26346.88,59.57,4112.29,6.75,67.0,25.0,21.0,0.0
2018-03-22 03:00:00,25945.7,60.37,3930.67,6.4,67.0,25.0,21.0,0.0
2018-03-22 04:00:00,25606.24,62.71,3987.86,6.44,65.0,27.0,24.0,0.0
2018-03-22 05:00:00,23343.2,64.96,4267.94,6.922,64.0,27.0,25.0,0.0
2018-03-22 06:00:00,25059.87,66.61,4689.53,7.22,63.0,27.0,26.0,6.0
2018-03-22 07:00:00,25467.63,529.76,4872.36,7.278,63.0,27.0,26.0,135.0
2018-03-22 08:00:00,26512.16,1908.51,5531.05,6.962,67.0,27.0,22.0,329.0
2018-03-22 09:00:00,28467.22,3264.52,6694.1,6.771,73.0,28.0,19.0,489.0
2018-03-22 10:00:00,29390.2,3513.81,7544.635,6.65,76.0,30.0,19.0,348.0
2018-03-22 11:00:00,27869.0,3266.28,7821.07,6.44,79.0,31.0,17.0,588.0
2018-03-22 12:00:00,28439.73,3857.05,8464.66,6.08,83.0,30.0,15.0,404.0
2018-03-22 13:00:00,28682.545,3067.21,8672.28,5.83,83.0,28.0,14.0,473.0
2018-03-22 14:00:00,28667.862,4909.74,9394.08,5.64,87.0,28.0,12.0,673.0
2018-03-22 15:00:00,29756.29,3869.55,9812.16,5.84,88.0,28.0,12.0,460.0
2018-03-22 16:00:00,29708.41,1631.11,9335.825,5.57,87.0,28.0,12.0,169.0
2018-03-22 17:00:00,28870.14,451.82,8866.688,5.58,85.0,29.0,13.0,103.0
2018-03-22 18:00:00,27108.7,89.39,8571.48,5.69,84.0,29.0,14.0,14.0
2018-03-22 19:00:00,26760.33,14.78,8121.65,5.96,83.0,30.0,15.0,0.0
2018-03-22 20:00:00,26144.195,15.985,7267.09,5.88,82.0,31.0,16.0,0.0
2018-03-22 21:00:00,28221.93,17.68,6862.32,5.92,82.0,30.0,15.0,0.0
2018-03-22 22:00:00,29285.855,15.29,6091.965,5.74,77.0,34.0,21.0,0.0
2018-03-22 23:00:00,28549.135,14.49,5463.79,5.75,75.0,35.0,23.0,0.0
2018-03-23 00:00:00,27984.092,14.47,5106.475,5.71,75.0,35.0,23.0,0.0
2018-03-23 01:00:00,27853.01,14.68,5107.168,5.5,74.0,36.0,25.0,0.0
2018-03-23 02:00:00,27626.05,15.2,4986.61,5.53,75.0,35.0,23.0,0.0
2018-03-23 03:00:00,27457.7,21.57,4930.18,5.46,74.0,36.0,25.0,0.0
2018-03-23 04:00:00,27591.07,15.39,4961.65,5.47,72.0,36.0,27.0,0.0
2018-03-23 05:00:00,26982.88,14.7,5600.37,5.44,73.0,41.0,31.0,0.0
2018-03-23 06:00:00,27433.15,18.9,6294.89,5.52,72.0,45.0,38.0,4.0
2018-03-23 07:00:00,27168.13,576.48,6354.93,5.45,70.0,47.0,44.0,117.0
2018-03-23 08:00:00,28425.825,1865.365,6817.32,5.4,71.0,49.0,45.0,355.0
2018-03-23 09:00:00,29753.45,3555.7,7365.395,5.56,72.0,49.0,44.0,605.0
2018-03-23 10:00:00,30486.715,5344.92,8107.168,5.35,74.0,43.0,33.0,753.0
2018-03-23 11:00:00,28347.68,6080.78,8172.285,5.72,75.0,42.0,31.0,885.0
2018-03-23 12:00:00,28632.72,6494.12,8526.887,5.44,80.0,41.0,25.0,930.0
2018-03-23 13:00:00,28602.97,6387.889,8700.36,5.61,81.0,32.0,17.0,900.0
2018-03-23 14:00:00,28716.01,6177.2,8925.53,6.62,82.0,22.0,11.0,793.0
2018-03-23 15:00:00,27771.86,5476.13,9095.49,6.06,83.0,26.0,13.0,575.0
2018-03-23 16:00:00,26976.215,4237.99,9164.6,5.67,83.0,28.0,14.0,398.0
2018-03-23 17:00:00,26289.82,2073.781,8775.985,5.74,83.0,22.0,11.0,207.0
2018-03-23 18:00:00,25631.86,325.682,8155.32,5.99,81.0,25.0,13.0,19.0
2018-03-23 19:00:00,25390.965,17.604,7424.01,6.26,79.0,26.0,14.0,0.0
2018-03-23 20:00:00,24549.917,16.942,6746.465,6.11,79.0,26.0,14.0,0.0
2018-03-23 21:00:00,26482.535,18.32,6284.31,6.19,78.0,25.0,14.0,0.0
2018-03-23 22:00:00,28369.177,15.07,5407.73,6.1,73.0,27.0,18.0,0.0
2018-03-23 23:00:00,27281.192,15.4,4962.43,6.04,72.0,28.0,20.0,0.0
2018-03-24 00:00:00,26759.901,15.53,4673.35,6.24,72.0,29.0,20.0,0.0
2018-03-24 01:00:00,26518.71,15.51,4427.63,6.45,68.0,29.0,23.0,0.0
2018-03-24 02:00:00,26166.69,15.8,4168.55,6.14,66.0,32.0,28.0,0.0
2018-03-24 03:00:00,25344.83,17.95,3973.9,6.3,66.0,34.0,30.0,0.0
2018-03-24 04:00:00,24924.2,18.3,3595.37,6.55,63.0,30.0,29.0,0.0
2018-03-24 05:00:00,22584.02,21.89,3684.51,6.68,61.0,29.0,30.0,0.0
2018-03-24 06:00:00,21957.63,34.05,3698.81,7.07,60.0,31.0,33.0,8.0
2018-03-24 07:00:00,22263.31,543.59,3967.97,6.995,59.0,29.0,32.0,144.0
2018-03-24 08:00:00,23247.79,1891.415,4554.11,6.58,62.0,31.0,31.0,356.0
2018-03-24 09:00:00,24581.09,3362.55,5829.57,5.815,67.0,36.0,32.0,440.0
2018-03-24 10:00:00,25957.885,4059.555,6629.01,5.69,73.0,39.0,29.0,579.0
2018-03-24 11:00:00,26276.735,5302.695,7254.72,5.5,76.0,40.0,27.0,703.0
2018-03-24 12:00:00,26556.78,5112.13,7534.05,5.79,80.0,40.0,24.0,680.0
2018-03-24 13:00:00,26544.97,4092.54,7554.88,6.11,80.0,32.0,17.0,526.0
2018-03-24 14:00:00,26498.565,4939.39,7626.24,5.99,80.0,38.0,22.0,593.0
2018-03-24 15:00:00,26644.845,3869.36,7737.4,5.79,81.0,32.0,17.0,495.0
2018-03-24 16:00:00,26334.158,3389.08,7598.11,6.03,81.0,23.0,12.0,318.0
2018-03-24 17:00:00,25999.11,1798.396,7348.38,5.99,80.0,28.0,15.0,190.0
2018-03-24 18:00:00,25972.86,222.801,6921.59,6.26,77.0,26.0,15.0,21.0
2018-03-24 19:00:00,25685.69,16.337,6312.34,6.08,74.0,31.0,21.0,0.0
2018-03-24 20:00:00,24463.09,15.764,5651.57,6.05,72.0,33.0,24.0,0.0
2018-03-24 21:00:00,23720.31,16.6,5118.04,6.09,71.0,33.0,25.0,0.0
2018-03-24 22:00:00,23358.14,14.5,4651.34,6.56,69.0,32.0,25.0,0.0
2018-03-24 23:00:00,22754.78,15.0,4249.02,6.45,67.0,32.0,27.0,0.0
2018-03-25 00:00:00,22410.44,14.6,3920.88,6.55,69.0,20.0,15.0,0.0
2018-03-25 01:00:00,21454.97,14.68,3567.8,6.59,66.0,21.0,18.0,0.0
2018-03-25 02:00:00,21360.23,15.17,3422.57,6.72,62.0,30.0,30.0,0.0
2018-03-25 03:00:00,21016.23,15.46,3234.23,6.96,60.0,32.0,35.0,0.0
2018-03-25 04:00:00,20964.34,15.12,3159.43,7.27,58.0,27.0,31.0,0.0
2018-03-25 05:00:00,21180.17,14.46,3106.81,7.28,57.0,26.0,30.0,0.0
2018-03-25 06:00:00,21125.01,26.26,3089.37,7.57,55.0,28.0,35.0,10.0
2018-03-25 07:00:00,20794.46,576.48,3157.63,7.4,56.0,29.0,36.0,174.0
2018-03-25 08:00:00,21136.655,2074.56,3619.06,6.89,58.0,31.0,36.0,338.0
2018-03-25 09:00:00,22268.605,3467.61,4323.55,6.685,62.0,34.0,35.0,611.0
2018-03-25 10:00:00,23781.842,5471.26,5136.4,6.36,65.0,34.0,32.0,643.0
2018-03-25 11:00:00,24215.068,6124.08,5741.9,6.31,69.0,34.0,27.0,823.0
2018-03-25 12:00:00,25089.335,6452.66,6279.55,6.12,70.0,31.0,24.0,799.0
2018-03-25 13:00:00,25644.765,6139.83,6628.885,6.23,72.0,29.0,20.0,768.0
2018-03-25 14:00:00,25605.292,5354.14,6700.12,6.2,74.0,24.0,16.0,636.0
2018-03-25 15:00:00,25525.348,4645.8,6761.03,6.42,76.0,17.0,11.0,506.0
2018-03-25 16:00:00,25468.964,3593.17,6587.91,6.47,75.0,19.0,12.0,331.0
2018-03-25 17:00:00,24816.58,1919.61,6151.115,6.5,75.0,20.0,13.0,140.0
2018-03-25 18:00:00,24525.92,301.92,5674.92,6.62,73.0,17.0,12.0,16.0
2018-03-25 19:00:00,24799.845,18.64,5445.54,6.79,72.0,17.0,12.0,0.0
2018-03-25 20:00:00,24468.1,18.72,5072.92,6.96,71.0,16.0,12.0,0.0
2018-03-25 21:00:00,23945.06,16.01,4750.8,6.76,70.0,18.0,14.0,0.0
2018-03-25 22:00:00,23642.79,14.65,4455.81,6.81,69.0,21.0,16.0,0.0
2018-03-25 23:00:00,22234.32,15.25,4030.35,7.11,68.0,17.0,14.0,0.0
2018-03-26 00:00:00,22673.19,14.71,3830.29,6.95,66.0,21.0,18.0,0.0
2018-03-26 01:00:00,22543.01,14.79,3839.46,6.83,65.0,23.0,20.0,0.0
2018-03-26 02:00:00,22946.6,14.67,3765.77,6.88,64.0,24.0,22.0,0.0
2018-03-26 03:00:00,22770.69,14.7,3565.62,7.265,61.0,25.0,25.0,0.0
2018-03-26 04:00:00,22392.36,14.4,3422.61,7.2,60.0,26.0,27.0,0.0
2018-03-26 05:00:00,22954.61,14.37,3407.36,7.585,57.0,27.0,32.0,0.0
2018-03-26 06:00:00,23802.115,18.48,3683.51,7.915,56.0,29.0,36.0,11.0
2018-03-26 07:00:00,23999.72,557.22,3586.74,8.015,56.0,28.0,34.0,180.0
2018-03-26 08:00:00,25083.995,2105.71,3945.27,7.755,59.0,29.0,32.0,403.0
2018-03-26 09:00:00,26684.09,3739.01,4764.99,7.285,61.0,29.0,30.0,613.0
2018-03-26 10:00:00,27825.17,5591.05,5615.57,6.75,63.0,30.0,29.0,784.0
2018-03-26 11:00:00,27008.61,6306.055,6172.97,6.485,66.0,29.0,25.0,896.0
2018-03-26 12:00:00,27233.49,6570.905,6667.27,6.53,69.0,28.0,22.0,940.0
2018-03-26 13:00:00,27599.0,6352.21,6949.82,6.415,69.0,28.0,22.0,869.0
2018-03-26 14:00:00,27767.12,5709.4,7118.76,6.41,73.0,26.0,17.0,811.0
2018-03-26 15:00:00,27730.53,5739.55,7271.74,6.44,73.0,22.0,15.0,640.0
2018-03-26 16:00:00,27234.17,4320.41,7292.54,6.38,73.0,22.0,15.0,445.0
2018-03-26 17:00:00,25597.22,2380.96,6848.845,6.22,72.0,22.0,15.0,218.0
2018-03-26 18:00:00,24935.51,385.98,6348.15,7.08,71.0,17.0,13.0,25.0
2018-03-26 19:00:00,24636.762,18.248,5649.13,7.01,69.0,16.0,13.0,0.0
2018-03-26 20:00:00,24362.206,16.039,5120.96,7.44,69.0,17.0,14.0,0.0
2018-03-26 21:00:00,25572.68,15.89,4691.02,7.38,64.0,20.0,18.0,0.0
2018-03-26 22:00:00,28561.175,14.54,4276.91,7.31,64.0,19.0,18.0,0.0
2018-03-26 23:00:00,26414.45,15.01,3748.38,7.45,63.0,20.0,19.0,0.0
2018-03-27 00:00:00,25285.13,14.64,3408.62,7.3,62.0,21.0,21.0,0.0
2018-03-27 01:00:00,24549.14,15.16,3208.3,7.35,60.0,21.0,22.0,0.0
2018-03-27 02:00:00,24028.45,16.66,3019.24,7.44,56.0,24.0,29.0,0.0
2018-03-27 03:00:00,24592.1,16.86,2969.98,7.52,55.0,24.0,30.0,0.0
2018-03-27 04:00:00,24224.13,20.19,2839.945,7.54,55.0,27.0,34.0,0.0
2018-03-27 05:00:00,23889.11,23.42,3044.47,7.7,54.0,28.0,37.0,0.0
2018-03-27 06:00:00,22863.11,31.11,3224.4,7.955,53.0,30.0,41.0,14.0
2018-03-27 07:00:00,24648.37,596.03,3424.18,7.945,54.0,31.0,41.0,188.0
2018-03-27 08:00:00,25716.15,2182.33,3844.01,7.978,56.0,29.0,36.0,415.0
2018-03-27 09:00:00,26651.14,3819.35,4363.53,7.865,59.0,27.0,29.0,626.0
2018-03-27 10:00:00,27368.63,5659.17,5198.42,7.492,62.0,26.0,25.0,792.0
2018-03-27 11:00:00,27318.2,6354.915,5824.57,7.119,66.0,25.0,21.0,899.0
2018-03-27 12:00:00,27361.99,6524.348,6461.915,6.659,69.0,26.0,20.0,940.0
2018-03-27 13:00:00,27408.86,5798.45,6856.62,6.2,72.0,26.0,18.0,778.0
2018-03-27 14:00:00,27265.02,6190.08,7054.76,6.24,72.0,24.0,17.0,805.0
2018-03-27 15:00:00,26552.94,5097.2,7293.32,6.35,74.0,23.0,15.0,583.0
2018-03-27 16:00:00,25883.62,4062.26,7321.75,6.09,73.0,23.0,15.0,438.0
2018-03-27 17:00:00,25232.65,2243.82,7122.86,6.22,75.0,25.0,16.0,211.0
2018-03-27 18:00:00,24918.84,279.58,6563.23,6.27,73.0,22.0,15.0,24.0
2018-03-27 19:00:00,25051.24,16.79,5975.88,6.63,71.0,22.0,16.0,0.0
2018-03-27 20:00:00,26352.61,15.66,5557.53,6.74,70.0,22.0,16.0,0.0
2018-03-27 21:00:00,27124.27,15.79,5091.32,7.46,68.0,22.0,17.0,0.0
2018-03-27 22:00:00,27268.05,14.5,4355.58,7.29,68.0,19.0,15.0,0.0
2018-03-27 23:00:00,26941.31,14.67,4032.49,7.27,64.0,19.0,18.0,0.0
2018-03-28 00:00:00,26291.365,14.6,3710.978,7.13,64.0,16.0,16.0,0.0
2018-03-28 01:00:00,25782.55,14.63,3524.25,7.37,62.0,16.0,17.0,0.0
2018-03-28 02:00:00,25419.71,20.45,3335.78,7.39,58.0,18.0,21.0,0.0
2018-03-28 03:00:00,25318.96,15.19,3012.74,7.43,59.0,18.0,20.0,0.0
2018-03-28 04:00:00,24999.73,14.44,2861.745,7.29,58.0,20.0,23.0,0.0
2018-03-28 05:00:00,24515.32,14.56,3138.51,7.72,54.0,26.0,34.0,0.0
2018-03-28 06:00:00,23876.155,26.99,3261.05,8.15,54.0,29.0,38.0,17.0
2018-03-28 07:00:00,24428.09,626.42,3418.46,7.99,55.0,28.0,35.0,201.0
2018-03-28 08:00:00,25346.82,2260.06,3897.84,7.913,57.0,27.0,32.0,431.0
2018-03-28 09:00:00,27472.67,3942.35,4761.85,7.597,60.0,25.0,26.0,642.0
2018-03-28 10:00:00,28255.1,5720.91,5459.82,7.321,64.0,25.0,23.0,813.0
2018-03-28 11:00:00,27719.91,6288.84,6340.02,6.77,69.0,23.0,18.0,919.0
2018-03-28 12:00:00,27153.9,6551.73,6820.775,6.61,71.0,21.0,15.0,961.0
2018-03-28 13:00:00,27224.97,6671.47,7244.05,6.73,76.0,18.0,11.0,930.0
2018-03-28 14:00:00,27618.27,6500.36,7550.89,7.36,77.0,16.0,10.0,825.0
2018-03-28 15:00:00,27892.97,5749.95,7912.19,7.26,79.0,14.0,9.0,664.0
2018-03-28 16:00:00,27732.94,4367.32,8025.665,7.05,77.0,16.0,10.0,456.0
2018-03-28 17:00:00,26776.87,2409.16,7850.93,6.69,78.0,16.0,10.0,225.0
2018-03-28 18:00:00,25547.326,405.99,7279.34,7.25,77.0,16.0,10.0,28.0
2018-03-28 19:00:00,25838.405,21.96,6745.81,6.82,75.0,15.0,10.0,0.0
2018-03-28 20:00:00,25675.264,15.695,6162.09,6.8,73.0,16.0,11.0,0.0
2018-03-28 21:00:00,27055.505,16.97,5514.45,6.74,72.0,17.0,12.0,0.0
2018-03-28 22:00:00,28439.64,14.58,4814.81,7.39,69.0,19.0,15.0,0.0
2018-03-28 23:00:00,27318.91,14.84,4338.19,7.01,66.0,21.0,18.0,0.0
2018-03-29 00:00:00,26349.91,14.59,3889.0,6.95,65.0,21.0,19.0,0.0
2018-03-29 01:00:00,19282.95,11.31,2770.7,5.14,62.0,25.0,24.0,0.0
2018-03-29 02:00:00,12730.85,8.25,1885.31,3.48,61.0,24.0,24.0,0.0
2018-03-29 03:00:00,25171.07,17.53,3343.96,7.07,61.0,22.0,22.0,0.0
2018-03-29 04:00:00,24999.66,21.72,3178.17,7.34,59.0,22.0,24.0,0.0
2018-03-29 05:00:00,23644.08,22.68,3675.93,7.5,57.0,24.0,28.0,0.0
2018-03-29 06:00:00,23996.675,35.56,3953.69,7.88,57.0,25.0,29.0,18.0
2018-03-29 07:00:00,24151.03,654.37,3887.56,7.725,58.0,20.0,23.0,201.0
2018-03-29 08:00:00,25395.73,2233.86,4456.61,7.88,61.0,22.0,22.0,385.0
2018-03-29 09:00:00,27690.65,3077.54,5347.55,7.62,64.0,22.0,20.0,542.0
2018-03-29 10:00:00,29394.44,5354.2,6639.19,7.38,69.0,22.0,17.0,773.0
2018-03-29 11:00:00,28184.32,6267.405,7292.26,7.44,73.0,22.0,15.0,887.0
2018-03-29 12:00:00,27656.86,6604.465,7903.965,6.52,78.0,23.0,13.0,935.0
2018-03-29 13:00:00,27629.83,6814.0,8327.62,6.04,80.0,25.0,13.0,902.0
2018-03-29 14:00:00,27858.7,6404.21,8865.42,6.04,84.0,24.0,11.0,800.0
2018-03-29 15:00:00,27949.84,5660.61,9198.74,5.81,83.0,24.0,12.0,639.0
2018-03-29 16:00:00,27829.31,4285.24,9319.315,5.78,84.0,24.0,11.0,434.0
2018-03-29 17:00:00,27457.12,2347.01,9282.087,5.86,84.0,24.0,11.0,210.0
2018-03-29 18:00:00,27864.318,310.04,8756.11,5.98,85.0,24.0,11.0,24.0
2018-03-29 19:00:00,26075.942,17.07,7810.9,6.04,82.0,24.0,12.0,0.0
2018-03-29 20:00:00,25635.532,16.745,7165.6,6.04,79.0,26.0,14.0,0.0
2018-03-29 21:00:00,27678.43,18.81,6763.22,6.26,77.0,26.0,15.0,0.0
2018-03-29 22:00:00,28407.45,15.29,5923.61,6.19,78.0,26.0,15.0,0.0
2018-03-29 23:00:00,27298.345,14.65,5252.16,6.01,76.0,28.0,17.0,0.0
2018-03-30 00:00:00,27002.642,14.5,4762.05,6.25,75.0,29.0,18.0,0.0
2018-03-30 01:00:00,27198.86,14.53,4381.57,6.55,71.0,31.0,23.0,0.0
2018-03-30 02:00:00,26796.66,21.42,4222.31,6.3,65.0,33.0,31.0,0.0
2018-03-30 03:00:00,26579.19,14.92,4029.755,6.24,64.0,33.0,31.0,0.0
2018-03-30 04:00:00,26389.01,15.5,3872.77,6.61,63.0,32.0,31.0,0.0
2018-03-30 05:00:00,24791.83,15.6,4130.11,7.0,62.0,32.0,32.0,0.0
2018-03-30 06:00:00,24530.46,30.81,4310.83,7.085,61.0,29.0,30.0,20.0
2018-03-30 07:00:00,25779.99,659.57,4773.56,7.015,60.0,31.0,33.0,206.0
2018-03-30 08:00:00,26566.19,2255.62,5510.35,6.808,65.0,29.0,26.0,435.0
2018-03-30 09:00:00,28498.27,3821.03,6575.8,6.57,70.0,29.0,22.0,646.0
2018-03-30 10:00:00,29492.42,5659.27,7586.36,6.27,73.0,29.0,20.0,814.0
2018-03-30 11:00:00,28716.05,6378.688,8311.56,6.26,79.0,28.0,15.0,921.0
2018-03-30 12:00:00,28729.06,6740.228,8808.34,6.135,82.0,25.0,12.0,959.0
2018-03-30 13:00:00,29015.07,6760.14,9178.51,6.205,85.0,24.0,11.0,922.0
2018-03-30 14:00:00,27962.76,6446.56,9483.28,5.905,86.0,22.0,10.0,813.0
2018-03-30 15:00:00,27942.75,5738.49,9784.41,5.975,87.0,23.0,10.0,653.0
2018-03-30 16:00:00,27623.19,4358.93,9815.235,5.965,87.0,21.0,9.0,448.0
2018-03-30 17:00:00,28078.6,2354.68,9722.34,5.85,88.0,22.0,9.0,222.0
2018-03-30 18:00:00,27172.49,447.28,8957.3,6.25,88.0,21.0,9.0,27.0
2018-03-30 19:00:00,25783.88,18.12,8195.45,6.035,84.0,22.0,10.0,0.0
2018-03-30 20:00:00,24882.42,17.72,7463.435,6.095,83.0,24.0,12.0,0.0
2018-03-30 21:00:00,26103.72,20.28,6916.43,6.252,79.0,26.0,14.0,0.0
2018-03-30 22:00:00,28845.91,16.33,6034.65,6.34,80.0,22.0,12.0,0.0
2018-03-30 23:00:00,28024.322,15.27,5537.02,6.145,75.0,24.0,15.0,0.0
2018-03-31 00:00:00,27772.341,15.27,5066.96,6.01,73.0,25.0,17.0,0.0
2018-03-31 01:00:00,27271.06,14.78,4602.9,6.025,70.0,31.0,24.0,0.0
2018-03-31 02:00:00,26749.65,14.7,4376.74,6.575,67.0,31.0,26.0,0.0
2018-03-31 03:00:00,26307.73,15.7,4077.56,6.59,67.0,30.0,25.0,0.0
2018-03-31 04:00:00,25705.35,17.24,3960.89,6.535,65.0,28.0,25.0,0.0
2018-03-31 05:00:00,24977.65,19.08,4437.675,6.75,64.0,29.0,27.0,0.0
2018-03-31 06:00:00,22611.48,38.99,4570.93,6.855,63.0,29.0,28.0,17.0
2018-03-31 07:00:00,22302.65,602.34,4784.31,6.895,63.0,30.0,29.0,179.0
2018-03-31 08:00:00,23215.79,2213.85,5503.11,6.365,66.0,29.0,25.0,367.0
2018-03-31 09:00:00,25108.7,3830.34,6947.34,6.338,73.0,29.0,20.0,562.0
2018-03-31 10:00:00,25719.3,4987.84,7380.61,6.459,79.0,28.0,15.0,642.0
2018-03-31 11:00:00,26668.27,5457.42,7933.53,6.2,81.0,25.0,13.0,678.0
2018-03-31 12:00:00,27841.65,5481.56,8431.18,6.065,83.0,25.0,12.0,791.0
2018-03-31 13:00:00,27875.73,6114.26,8757.4,6.04,87.0,23.0,10.0,838.0
2018-03-31 14:00:00,27973.2,5646.15,8986.65,5.915,89.0,20.0,8.0,711.0
2018-03-31 15:00:00,28183.0,5384.09,9227.06,5.825,90.0,20.0,8.0,571.0
2018-03-31 16:00:00,28249.14,3351.61,9186.26,6.015,90.0,20.0,8.0,427.0
2018-03-31 17:00:00,28005.89,2137.22,8914.89,6.055,91.0,20.0,7.0,222.0
2018-03-31 18:00:00,26894.04,410.45,8350.0,6.015,89.0,19.0,8.0,27.0
2018-03-31 19:00:00,27020.16,16.08,7753.4,6.185,88.0,18.0,8.0,0.0
2018-03-31 20:00:00,26109.805,19.43,7226.105,6.21,86.0,19.0,8.0,0.0
2018-03-31 21:00:00,25582.64,30.56,6569.92,6.235,81.0,24.0,12.0,0.0
2018-03-31 22:00:00,25274.785,15.82,6040.19,6.02,79.0,27.0,15.0,0.0
2018-03-31 23:00:00,24319.29,15.78,5558.07,5.9,76.0,32.0,20.0,0.0
2018-04-01 00:00:00,23139.99,14.75,4995.54,5.785,77.0,27.0,16.0,0.0
2018-04-01 01:00:00,22916.65,15.31,4730.74,5.845,72.0,31.0,22.0,0.0
2018-04-01 02:00:00,22294.6,16.77,4403.14,6.07,70.0,28.0,21.0,0.0
2018-04-01 03:00:00,22668.25,16.9,4391.48,5.98,69.0,30.0,23.0,0.0
2018-04-01 04:00:00,23025.29,18.5,4585.44,6.295,68.0,32.0,26.0,0.0
2018-04-01 05:00:00,23227.37,20.83,4504.2,6.66,68.0,30.0,24.0,0.0
2018-04-01 06:00:00,22831.52,30.86,4410.31,6.692,67.0,27.0,22.0,14.0
2018-04-01 07:00:00,22796.0,492.17,4606.64,6.69,66.0,26.0,22.0,77.0
2018-04-01 08:00:00,23299.2,947.94,5223.96,6.418,69.0,29.0,22.0,137.0
2018-04-01 09:00:00,24132.01,1555.78,5751.44,6.434,71.0,28.0,20.0,338.0
2018-04-01 10:00:00,25255.36,2586.685,6608.08,6.345,74.0,28.0,18.0,491.0
2018-04-01 11:00:00,25699.24,5031.55,7373.22,6.06,79.0,25.0,14.0,744.0
2018-04-01 12:00:00,25964.39,6102.62,7839.09,5.87,83.0,27.0,13.0,916.0
2018-04-01 13:00:00,27231.77,6637.96,8652.45,6.09,86.0,25.0,11.0,924.0
2018-04-01 14:00:00,27768.73,5234.55,8795.43,6.055,88.0,21.0,9.0,722.0
2018-04-01 15:00:00,27582.37,5657.53,9000.33,5.89,90.0,19.0,7.0,650.0
2018-04-01 16:00:00,27737.89,4455.66,9081.84,5.825,92.0,17.0,6.0,423.0
2018-04-01 17:00:00,27787.57,2143.05,8862.62,5.965,92.0,14.0,6.0,230.0
2018-04-01 18:00:00,27534.33,315.7,8347.04,6.305,89.0,13.0,6.0,32.0
2018-04-01 19:00:00,26628.295,20.6,7659.76,6.28,87.0,20.0,8.0,0.0
2018-04-01 20:00:00,26134.65,17.755,7164.0,6.135,85.0,22.0,10.0,0.0
2018-04-01 21:00:00,25659.13,19.09,6659.72,6.255,80.0,25.0,13.0,0.0
2018-04-01 22:00:00,25315.92,15.71,5956.43,6.38,78.0,19.0,11.0,0.0
2018-04-01 23:00:00,23981.675,14.96,5323.29,6.385,76.0,20.0,12.0,0.0
2018-04-02 00:00:00,23592.3,14.55,5117.51,6.53,73.0,20.0,14.0,0.0
